,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss
606,325.0,350,11000.0,-4500.0,2021/1/9 19:38,2021/1/9,19:38:00,70680
607,316.6,350,11000.0,-4500.0,2021/1/9 19:39,2021/1/9,19:39:00,70740
608,319.4,350,11000.0,-4500.0,2021/1/9 19:40,2021/1/9,19:40:00,70800
609,326.4,350,11000.0,-4500.0,2021/1/9 19:41,2021/1/9,19:41:00,70860
610,334.8,350,11000.0,-4500.0,2021/1/9 19:42,2021/1/9,19:42:00,70920
611,333.4,350,11000.0,-4500.0,2021/1/9 19:42,2021/1/9,19:42:00,70920
612,333.4,350,11000.0,-4500.0,2021/1/9 19:43,2021/1/9,19:43:00,70980
613,336.2,350,11000.0,-4500.0,2021/1/9 19:44,2021/1/9,19:44:00,71040
614,336.2,350,11000.0,-4500.0,2021/1/9 19:46,2021/1/9,19:46:00,71160
615,337.7,350,11000.0,-4500.0,2021/1/9 19:47,2021/1/9,19:47:00,71220
616,334.8,350,11000.0,-4500.0,2021/1/9 19:47,2021/1/9,19:47:00,71220
617,337.7,350,11000.0,-4500.0,2021/1/9 19:48,2021/1/9,19:48:00,71280
618,337.7,350,10750.0,-4500.0,2021/1/9 19:49,2021/1/9,19:49:00,71340
619,337.7,350,10750.0,-4500.0,2021/1/9 19:50,2021/1/9,19:50:00,71400
620,337.7,350,10750.0,-4500.0,2021/1/9 19:51,2021/1/9,19:51:00,71460
621,336.2,350,10750.0,-4500.0,2021/1/9 19:51,2021/1/9,19:51:00,71460
622,339.1,350,10750.0,-4500.0,2021/1/9 19:52,2021/1/9,19:52:00,71520
623,337.7,350,10500.0,-5000.0,2021/1/9 19:54,2021/1/9,19:54:00,71640
624,340.5,350,10500.0,-5000.0,2021/1/9 19:55,2021/1/9,19:55:00,71700
625,334.8,350,10500.0,-5000.0,2021/1/9 19:56,2021/1/9,19:56:00,71760
626,330.6,350,10500.0,-5000.0,2021/1/9 19:56,2021/1/9,19:56:00,71760
627,322.2,350,10500.0,-5000.0,2021/1/9 19:57,2021/1/9,19:57:00,71820
628,316.6,350,10500.0,-5000.0,2021/1/9 19:58,2021/1/9,19:58:00,71880
629,320.8,350,10500.0,-5000.0,2021/1/9 19:59,2021/1/9,19:59:00,71940
630,333.4,350,10500.0,-5000.0,2021/1/9 19:59,2021/1/9,19:59:00,71940
631,344.7,350,10500.0,-5000.0,2021/1/9 20:00,2021/1/9,20:00:00,72000
632,347.5,350,10500.0,-5000.0,2021/1/9 20:02,2021/1/9,20:02:00,72120
633,97.2,180,9100.0,-4000.0,2021/1/10 12:55,2021/1/10,12:55:00,46500
634,102.8,180,9100.0,-4000.0,2021/1/10 12:56,2021/1/10,12:56:00,46560
635,114.1,180,11000.0,-4000.0,2021/1/10 12:58,2021/1/10,12:58:00,46680
636,108.4,180,11000.0,-4000.0,2021/1/10 12:58,2021/1/10,12:58:00,46680
637,109.8,180,12000.0,-4000.0,2021/1/10 12:59,2021/1/10,12:59:00,46740
638,109.8,180,12500.0,-4000.0,2021/1/10 13:00,2021/1/10,13:00:00,46800
639,112.7,180,13000.0,-4000.0,2021/1/10 13:01,2021/1/10,13:01:00,46860
640,116.9,180,13000.0,-4000.0,2021/1/10 13:02,2021/1/10,13:02:00,46920
641,114.1,180,13000.0,-4000.0,2021/1/10 13:02,2021/1/10,13:02:00,46920
642,115.5,180,13000.0,-4000.0,2021/1/10 13:03,2021/1/10,13:03:00,46980
643,139.4,180,11000.0,-4500.0,2021/1/10 13:19,2021/1/10,13:19:00,47940
644,205.5,180,11000.0,-4500.0,2021/1/10 13:20,2021/1/10,13:20:00,48000
645,357.3,210,8000.0,-5500.0,2021/1/10 15:21,2021/1/10,15:21:00,55260
646,161.9,210,11000.0,-3500.0,2021/1/10 15:54,2021/1/10,15:54:00,57240
647,191.4,210,11000.0,-3500.0,2021/1/10 15:55,2021/1/10,15:55:00,57300
648,275.8,210,10000.0,-3500.0,2021/1/10 15:56,2021/1/10,15:56:00,57360
649,333.4,210,9000.0,-4000.0,2021/1/10 15:56,2021/1/10,15:56:00,57360
650,4.4,210,9000.0,-5000.0,2021/1/10 15:57,2021/1/10,15:57:00,57420
651,17.0,210,8000.0,-5500.0,2021/1/10 15:58,2021/1/10,15:58:00,57480
652,18.4,210,11000.0,-4500.0,2021/1/10 15:59,2021/1/10,15:59:00,57540
653,19.8,210,11000.0,-4000.0,2021/1/10 15:59,2021/1/10,15:59:00,57540
654,12.8,210,12000.0,-4000.0,2021/1/10 16:00,2021/1/10,16:00:00,57600
655,88.8,210,9000.0,-4000.0,2021/1/10 16:02,2021/1/10,16:02:00,57720
656,159.1,210,10000.0,-5500.0,2021/1/10 16:05,2021/1/10,16:05:00,57900
657,146.4,210,10000.0,-5000.0,2021/1/10 16:06,2021/1/10,16:06:00,57960
658,145.0,210,11000.0,-4500.0,2021/1/10 16:07,2021/1/10,16:07:00,58020
659,142.2,210,11000.0,-4500.0,2021/1/10 16:08,2021/1/10,16:08:00,58080
660,140.8,210,11000.0,-4500.0,2021/1/10 16:08,2021/1/10,16:08:00,58080
661,156.3,210,12000.0,-4000.0,2021/1/10 16:10,2021/1/10,16:10:00,58200
662,198.4,210,12000.0,-4000.0,2021/1/10 16:11,2021/1/10,16:11:00,58260
663,244.8,210,10500.0,-4500.0,2021/1/10 16:12,2021/1/10,16:12:00,58320
664,284.2,210,8500.0,-4500.0,2021/1/10 16:13,2021/1/10,16:13:00,58380
665,306.7,210,7000.0,-5000.0,2021/1/10 16:13,2021/1/10,16:13:00,58380
666,320.8,210,6500.0,-5500.0,2021/1/10 16:14,2021/1/10,16:14:00,58440
667,325.0,210,6500.0,-6000.0,2021/1/10 16:15,2021/1/10,16:15:00,58500
668,325.0,210,6500.0,-6000.0,2021/1/10 16:16,2021/1/10,16:16:00,58560
669,315.2,210,7000.0,-6000.0,2021/1/10 16:17,2021/1/10,16:17:00,58620
670,292.7,210,7000.0,-6000.0,2021/1/10 16:19,2021/1/10,16:19:00,58740
671,284.2,210,7000.0,-6000.0,2021/1/10 16:19,2021/1/10,16:19:00,58740
672,278.6,210,7000.0,-6000.0,2021/1/10 16:20,2021/1/10,16:20:00,58800
673,275.8,210,7000.0,-6000.0,2021/1/10 16:21,2021/1/10,16:21:00,58860
674,270.2,210,7000.0,-6000.0,2021/1/10 16:22,2021/1/10,16:22:00,58920
675,258.9,210,7000.0,-6500.0,2021/1/10 16:22,2021/1/10,16:22:00,58920
676,249.1,210,7000.0,-6500.0,2021/1/10 16:23,2021/1/10,16:23:00,58980
677,243.4,210,7000.0,-6000.0,2021/1/10 16:24,2021/1/10,16:24:00,59040
678,236.4,210,7000.0,-6000.0,2021/1/10 16:25,2021/1/10,16:25:00,59100
679,222.3,210,7500.0,-6000.0,2021/1/10 16:27,2021/1/10,16:27:00,59220
680,218.1,210,7500.0,-5000.0,2021/1/10 16:28,2021/1/10,16:28:00,59280
681,211.1,210,7500.0,-5000.0,2021/1/10 16:28,2021/1/10,16:28:00,59280
682,206.9,210,7500.0,-5000.0,2021/1/10 16:29,2021/1/10,16:29:00,59340
683,205.5,210,8000.0,-5000.0,2021/1/10 16:30,2021/1/10,16:30:00,59400
684,202.7,210,8000.0,-5000.0,2021/1/10 16:31,2021/1/10,16:31:00,59460
685,202.7,210,8000.0,-5000.0,2021/1/10 16:31,2021/1/10,16:31:00,59460
686,188.6,210,10050.0,-5000.0,2021/1/10 16:37,2021/1/10,16:37:00,59820
687,195.6,210,10050.0,-5000.0,2021/1/10 16:39,2021/1/10,16:39:00,59940
688,202.7,210,10050.0,-5000.0,2021/1/10 16:40,2021/1/10,16:40:00,60000
689,206.9,210,10050.0,-5000.0,2021/1/10 16:40,2021/1/10,16:40:00,60000
690,212.5,210,10050.0,-5000.0,2021/1/10 16:41,2021/1/10,16:41:00,60060
691,222.3,210,9350.0,-5000.0,2021/1/10 16:43,2021/1/10,16:43:00,60180
692,223.8,210,9350.0,-5000.0,2021/1/10 16:44,2021/1/10,16:44:00,60240
693,223.8,210,9150.0,-5200.0,2021/1/10 16:45,2021/1/10,16:45:00,60300
694,223.8,210,8950.0,-5400.0,2021/1/10 16:45,2021/1/10,16:45:00,60300
695,225.2,210,8750.0,-5600.0,2021/1/10 16:46,2021/1/10,16:46:00,60360
696,222.3,210,8550.0,-5800.0,2021/1/10 16:47,2021/1/10,16:47:00,60420
697,220.9,210,8350.0,-6000.0,2021/1/10 16:48,2021/1/10,16:48:00,60480
698,216.7,210,9500.0,-5000.0,2021/1/10 16:49,2021/1/10,16:49:00,60540
699,209.7,210,9500.0,-5000.0,2021/1/10 16:49,2021/1/10,16:49:00,60540
700,206.9,210,9500.0,-5000.0,2021/1/10 16:51,2021/1/10,16:51:00,60660
701,209.7,210,10050.0,-5000.0,2021/1/10 16:52,2021/1/10,16:52:00,60720
702,208.3,210,10050.0,-5000.0,2021/1/10 16:53,2021/1/10,16:53:00,60780
703,208.3,210,10050.0,-5000.0,2021/1/10 16:54,2021/1/10,16:54:00,60840
704,211.1,210,10050.0,-5000.0,2021/1/10 16:54,2021/1/10,16:54:00,60840
705,212.5,210,10050.0,-5000.0,2021/1/10 16:55,2021/1/10,16:55:00,60900
706,211.1,210,10050.0,-5000.0,2021/1/10 16:56,2021/1/10,16:56:00,60960
707,211.1,210,10050.0,-5000.0,2021/1/10 16:57,2021/1/10,16:57:00,61020
708,212.5,210,10050.0,-5000.0,2021/1/10 16:58,2021/1/10,16:58:00,61080
709,211.1,210,10050.0,-5000.0,2021/1/10 17:00,2021/1/10,17:00:00,61200
710,212.5,210,10050.0,-5000.0,2021/1/10 17:00,2021/1/10,17:00:00,61200
711,213.9,210,10050.0,-5000.0,2021/1/10 17:01,2021/1/10,17:01:00,61260
712,215.3,210,10050.0,-5000.0,2021/1/10 17:02,2021/1/10,17:02:00,61320
713,216.7,210,10050.0,-5000.0,2021/1/10 17:03,2021/1/10,17:03:00,61380
714,219.5,210,10050.0,-5000.0,2021/1/10 17:04,2021/1/10,17:04:00,61440
715,222.3,210,10050.0,-5000.0,2021/1/10 17:04,2021/1/10,17:04:00,61440
716,223.8,210,10050.0,-5000.0,2021/1/10 17:05,2021/1/10,17:05:00,61500
717,223.8,210,9850.0,-5200.0,2021/1/10 17:06,2021/1/10,17:06:00,61560
718,228.0,210,9650.0,-5400.0,2021/1/10 17:08,2021/1/10,17:08:00,61680
719,228.0,210,9650.0,-5400.0,2021/1/10 17:09,2021/1/10,17:09:00,61740
720,223.8,210,9650.0,-5400.0,2021/1/10 17:09,2021/1/10,17:09:00,61740
721,222.3,210,9450.0,-5600.0,2021/1/10 17:11,2021/1/10,17:11:00,61860
722,219.5,210,9250.0,-5800.0,2021/1/10 17:12,2021/1/10,17:12:00,61920
723,218.1,210,10050.0,-5000.0,2021/1/10 17:12,2021/1/10,17:12:00,61920
724,216.7,210,10050.0,-5000.0,2021/1/10 17:13,2021/1/10,17:13:00,61980
725,218.1,210,10050.0,-5000.0,2021/1/10 17:14,2021/1/10,17:14:00,62040
726,220.9,210,10050.0,-5000.0,2021/1/10 17:16,2021/1/10,17:16:00,62160
727,223.8,210,10050.0,-5000.0,2021/1/10 17:17,2021/1/10,17:17:00,62220
728,225.2,210,9850.0,-5200.0,2021/1/10 17:18,2021/1/10,17:18:00,62280
729,228.0,210,9650.0,-5400.0,2021/1/10 17:18,2021/1/10,17:18:00,62280
730,228.0,210,9450.0,-5600.0,2021/1/10 17:19,2021/1/10,17:19:00,62340
731,225.2,210,9250.0,-5800.0,2021/1/10 17:20,2021/1/10,17:20:00,62400
732,222.3,210,9050.0,-6000.0,2021/1/10 17:21,2021/1/10,17:21:00,62460
733,216.7,210,8850.0,-6200.0,2021/1/10 17:21,2021/1/10,17:21:00,62460
734,212.5,210,8850.0,-6200.0,2021/1/10 17:22,2021/1/10,17:22:00,62520
735,206.9,210,10050.0,-5000.0,2021/1/10 17:24,2021/1/10,17:24:00,62640
736,204.1,210,10050.0,-5000.0,2021/1/10 17:25,2021/1/10,17:25:00,62700
737,209.7,210,10050.0,-5000.0,2021/1/10 17:26,2021/1/10,17:26:00,62760
738,212.5,210,10050.0,-5000.0,2021/1/10 17:27,2021/1/10,17:27:00,62820
739,213.9,210,10050.0,-5000.0,2021/1/10 17:27,2021/1/10,17:27:00,62820
740,216.7,210,10050.0,-5000.0,2021/1/10 17:28,2021/1/10,17:28:00,62880
741,219.5,210,10050.0,-5000.0,2021/1/10 17:29,2021/1/10,17:29:00,62940
742,222.3,210,10050.0,-5000.0,2021/1/10 17:30,2021/1/10,17:30:00,63000
743,222.3,210,9850.0,-5200.0,2021/1/10 17:30,2021/1/10,17:30:00,63000
744,219.5,210,9650.0,-5400.0,2021/1/10 17:32,2021/1/10,17:32:00,63120
745,219.5,210,9450.0,-5600.0,2021/1/10 17:33,2021/1/10,17:33:00,63180
746,219.5,210,10050.0,-5000.0,2021/1/10 17:34,2021/1/10,17:34:00,63240
747,220.9,210,9850.0,-5200.0,2021/1/10 17:35,2021/1/10,17:35:00,63300
748,220.9,210,9850.0,-5200.0,2021/1/10 17:35,2021/1/10,17:35:00,63300
749,219.5,210,9650.0,-5400.0,2021/1/10 17:36,2021/1/10,17:36:00,63360
750,219.5,210,9450.0,-5600.0,2021/1/10 17:37,2021/1/10,17:37:00,63420
751,216.7,210,9250.0,-5800.0,2021/1/10 17:38,2021/1/10,17:38:00,63480
752,215.3,210,10050.0,-5000.0,2021/1/10 17:39,2021/1/10,17:39:00,63540
753,218.1,210,10050.0,-5000.0,2021/1/10 17:41,2021/1/10,17:41:00,63660
754,220.9,210,10050.0,-5000.0,2021/1/10 17:41,2021/1/10,17:41:00,63660
755,226.6,210,9850.0,-5200.0,2021/1/10 17:42,2021/1/10,17:42:00,63720
756,226.6,210,9650.0,-5400.0,2021/1/10 17:43,2021/1/10,17:43:00,63780
757,226.6,210,9450.0,-5600.0,2021/1/10 17:44,2021/1/10,17:44:00,63840
758,228.0,210,9250.0,-5800.0,2021/1/10 17:44,2021/1/10,17:44:00,63840
759,225.2,210,9050.0,-6000.0,2021/1/10 17:45,2021/1/10,17:45:00,63900
760,222.3,210,8850.0,-6200.0,2021/1/10 17:46,2021/1/10,17:46:00,63960
761,216.7,210,8650.0,-6400.0,2021/1/10 17:47,2021/1/10,17:47:00,64020
762,204.1,210,10050.0,-5000.0,2021/1/10 17:49,2021/1/10,17:49:00,64140
763,202.7,210,10050.0,-5000.0,2021/1/10 17:50,2021/1/10,17:50:00,64200
764,204.1,210,10050.0,-5000.0,2021/1/10 17:50,2021/1/10,17:50:00,64200
765,204.1,210,10050.0,-5000.0,2021/1/10 17:51,2021/1/10,17:51:00,64260
766,206.9,210,10050.0,-5000.0,2021/1/10 17:52,2021/1/10,17:52:00,64320
767,212.5,210,10050.0,-5000.0,2021/1/10 17:53,2021/1/10,17:53:00,64380
768,215.3,210,10050.0,-5000.0,2021/1/10 17:53,2021/1/10,17:53:00,64380
769,220.9,210,10050.0,-5000.0,2021/1/10 17:54,2021/1/10,17:54:00,64440
770,222.3,210,9850.0,-5200.0,2021/1/10 17:55,2021/1/10,17:55:00,64500
771,220.9,210,9650.0,-5400.0,2021/1/10 17:57,2021/1/10,17:57:00,64620
772,220.9,210,9450.0,-5600.0,2021/1/10 17:58,2021/1/10,17:58:00,64680
773,222.3,210,9250.0,-5800.0,2021/1/10 17:59,2021/1/10,17:59:00,64740
774,222.3,210,9050.0,-6000.0,2021/1/10 17:59,2021/1/10,17:59:00,64740
775,219.5,210,8850.0,-6200.0,2021/1/10 18:00,2021/1/10,18:00:00,64800
776,216.7,210,8650.0,-6400.0,2021/1/10 18:01,2021/1/10,18:01:00,64860
777,213.9,210,10050.0,-5000.0,2021/1/10 18:02,2021/1/10,18:02:00,64920
778,212.5,210,10050.0,-5000.0,2021/1/10 18:02,2021/1/10,18:02:00,64920
779,209.7,210,10050.0,-5000.0,2021/1/10 18:03,2021/1/10,18:03:00,64980
780,211.1,210,10050.0,-5000.0,2021/1/10 18:05,2021/1/10,18:05:00,65100
781,213.9,210,10050.0,-5000.0,2021/1/10 18:06,2021/1/10,18:06:00,65160
782,215.3,210,10050.0,-5000.0,2021/1/10 18:07,2021/1/10,18:07:00,65220
783,215.3,210,10050.0,-5000.0,2021/1/10 18:08,2021/1/10,18:08:00,65280
784,215.3,210,10050.0,-5000.0,2021/1/10 18:08,2021/1/10,18:08:00,65280
785,212.5,210,10050.0,-5000.0,2021/1/10 18:09,2021/1/10,18:09:00,65340
786,213.9,210,10050.0,-5000.0,2021/1/10 18:10,2021/1/10,18:10:00,65400
787,213.9,210,10050.0,-5000.0,2021/1/10 18:11,2021/1/10,18:11:00,65460
788,213.9,210,10050.0,-5000.0,2021/1/10 18:11,2021/1/10,18:11:00,65460
789,212.5,210,10050.0,-5000.0,2021/1/10 18:13,2021/1/10,18:13:00,65580
790,213.9,210,10050.0,-5000.0,2021/1/10 18:14,2021/1/10,18:14:00,65640
791,216.7,210,10050.0,-5000.0,2021/1/10 18:15,2021/1/10,18:15:00,65700
792,219.5,210,10050.0,-5000.0,2021/1/10 18:16,2021/1/10,18:16:00,65760
793,222.3,210,9850.0,-5200.0,2021/1/10 18:16,2021/1/10,18:16:00,65760
794,223.8,210,9650.0,-5400.0,2021/1/10 18:17,2021/1/10,18:17:00,65820
795,223.8,210,9450.0,-5600.0,2021/1/10 18:18,2021/1/10,18:18:00,65880
796,222.3,210,9250.0,-5800.0,2021/1/10 18:19,2021/1/10,18:19:00,65940
797,218.1,210,9050.0,-6000.0,2021/1/10 18:20,2021/1/10,18:20:00,66000
798,212.5,210,8850.0,-6200.0,2021/1/10 18:22,2021/1/10,18:22:00,66120
799,209.7,210,8850.0,-6200.0,2021/1/10 18:22,2021/1/10,18:22:00,66120
800,206.9,210,10050.0,-5000.0,2021/1/10 18:23,2021/1/10,18:23:00,66180
801,201.3,210,10050.0,-5000.0,2021/1/10 18:24,2021/1/10,18:24:00,66240
802,202.7,0,10050.0,-5000.0,2021/1/10 18:25,2021/1/10,18:25:00,66300
803,204.1,0,11050.0,-5000.0,2021/1/10 18:26,2021/1/10,18:26:00,66360
804,212.5,0,12050.0,-5000.0,2021/1/10 18:26,2021/1/10,18:26:00,66360
